t,Fx(N),Fy(N),Fz(N),Tx(Nm),Ty(Nm),Tz(Nm),|F|
52.0688,2.99562,-6.51695,171.19133,-3.26276,3.34345,0.59066,171.34152
52.0915,3.0222,-6.10764,171.05586,-3.24799,3.34838,0.5906,171.19154
52.1168,2.99994,-6.05268,171.15047,-3.24404,3.35029,0.59701,171.28373
52.1376,3.05232,-6.51263,170.82597,-3.2505,3.34399,0.59642,170.97732
52.1583,2.9295,-6.2136,171.46727,-3.25204,3.34632,0.59093,171.60482
52.1789,2.91179,-6.21337,171.11978,-3.24756,3.35345,0.59266,171.2573
52.2002,3.14066,-6.14866,171.05139,-3.24712,3.34588,0.59429,171.19068
52.221,2.80147,-6.52533,171.25974,-3.25331,3.35482,0.59555,171.4069
52.2434,3.06593,-6.22441,171.05244,-3.25437,3.34166,0.58844,171.19311
52.2692,2.93365,-6.23183,170.84052,-3.24554,3.35077,0.59322,170.97931
52.2902,3.1213,-6.15554,171.05696,-3.25128,3.34885,0.59611,171.19614
52.3118,2.9689,-6.20268,171.02786,-3.25158,3.34706,0.58584,171.16605
52.3344,3.01564,-6.392,171.05281,-3.25734,3.34489,0.59365,171.19876
52.3575,3.14044,-6.34453,171.21141,-3.25856,3.34798,0.59533,171.3577
52.3807,3.03507,-6.28652,171.33125,-3.251,3.35412,0.59404,171.47341
52.4016,2.9278,-6.29585,171.14684,-3.26105,3.34245,0.5909,171.28762
52.4222,3.02216,-6.3143,171.20235,-3.2582,3.35148,0.58863,171.3454
52.4437,2.89686,-6.29986,171.20529,-3.25442,3.35114,0.59899,171.34565
52.465,3.09366,-5.78522,171.16458,-3.24508,3.34922,0.59041,171.29026
52.4863,3.11394,-6.22906,171.0554,-3.25179,3.3495,0.59427,171.19711
52.507,3.03711,-6.35608,170.86479,-3.24815,3.34208,0.59786,171.00994
52.5276,2.97603,-5.95846,171.23709,-3.24177,3.35147,0.58628,171.36657
52.5483,2.94944,-6.06838,171.3443,-3.24669,3.35314,0.5928,171.47709
52.5747,2.90756,-5.97284,171.34169,-3.24829,3.35121,0.58596,171.47042
52.596,3.03118,-6.35612,171.19527,-3.25228,3.34613,0.59447,171.34004
52.6168,3.07227,-5.86367,171.42245,-3.24625,3.35379,0.58693,171.55022
52.6374,3.24581,-6.46573,170.86391,-3.25494,3.33955,0.59557,171.017
52.6593,2.93893,-6.31898,171.60326,-3.26081,3.35232,0.5953,171.74471
52.6805,3.06675,-6.01801,171.04375,-3.25456,3.34948,0.58905,171.17706
52.7016,3.02737,-6.26323,170.85994,-3.25701,3.33898,0.5889,171.0015
52.7278,2.86675,-6.06936,171.16455,-3.25523,3.34368,0.59345,171.29611
52.7489,3.08206,-6.15225,170.76863,-3.24433,3.35042,0.59251,170.90721
52.7697,3.02842,-6.11855,171.0869,-3.24487,3.34833,0.593,171.22306
52.7907,2.98376,-6.24841,171.1861,-3.24792,3.34832,0.59179,171.32608
52.8126,2.92929,-6.23541,171.02577,-3.24895,3.34916,0.59319,171.16447
52.8332,2.94562,-6.26965,171.19229,-3.25655,3.34654,0.59275,171.33238
52.8538,2.97614,-6.31467,171.51196,-3.25944,3.35075,0.59449,171.65397
52.8799,3.03254,-6.00662,171.07051,-3.24941,3.34707,0.58872,171.20279
52.9012,2.96533,-6.11137,171.11685,-3.25644,3.34817,0.59183,171.25162
52.922,2.88804,-6.67227,171.00627,-3.26173,3.33833,0.59908,171.16076
52.9429,2.91611,-6.19909,171.33928,-3.24794,3.35176,0.58871,171.47618
52.9642,3.04507,-6.18209,171.11752,-3.25756,3.34854,0.59472,171.25623
52.9848,3.03114,-6.36576,171.19801,-3.2504,3.34639,0.59964,171.34314
53.0063,3.04431,-6.26011,171.2263,-3.24736,3.35729,0.59037,171.36774
53.027,3.06522,-5.98349,171.1675,-3.24825,3.35184,0.59175,171.29947
53.0499,3.15848,-6.17358,171.09142,-3.24776,3.34646,0.59482,171.23189
53.0705,2.93581,-6.20661,171.03954,-3.25481,3.34953,0.5906,171.17729
53.093,3.03539,-6.15636,171.15251,-3.24108,3.35265,0.5925,171.29009
53.1136,3.09865,-5.98628,171.20111,-3.25014,3.34561,0.58921,171.33376
53.1344,2.93437,-6.13079,171.18649,-3.2571,3.35175,0.59143,171.32137
53.157,3.07138,-6.23583,171.08344,-3.2499,3.34291,0.59358,171.22459
53.1778,2.94235,-6.19452,171.09277,-3.25155,3.35056,0.59858,171.23016
53.199,3.00008,-6.03617,171.08284,-3.24269,3.35097,0.59159,171.21558
53.2199,3.04678,-6.43011,171.26138,-3.25009,3.35125,0.59624,171.40913
53.2414,2.8187,-6.33518,171.13737,-3.2488,3.3546,0.59247,171.27779
53.2626,2.96707,-6.1798,171.14085,-3.2446,3.35337,0.59242,171.27809
53.2864,3.00983,-6.16721,170.98489,-3.25206,3.34966,0.59172,171.12255
53.308,2.8796,-6.0122,171.05853,-3.24442,3.34446,0.58971,171.18838
53.3294,2.9197,-6.11112,171.06993,-3.25073,3.34565,0.58508,171.20395
53.3507,2.9281,-6.32991,171.01186,-3.2409,3.35378,0.59252,171.15401
53.3718,2.82017,-6.22664,171.2726,-3.25322,3.35168,0.5938,171.40895
53.3937,2.95616,-6.24652,170.96408,-3.254,3.34474,0.58918,171.1037
53.415,2.85391,-6.33163,171.10199,-3.25474,3.35183,0.59181,171.24288
53.4404,2.99825,-6.16125,171.15196,-3.25314,3.35111,0.592,171.28907
53.4614,3.03216,-6.12589,171.04005,-3.24833,3.34866,0.58951,171.17658
53.4826,3.03413,-5.89735,171.09802,-3.25225,3.34853,0.58698,171.22651
53.5034,2.94669,-5.98063,171.3067,-3.24379,3.35076,0.58536,171.43639
53.5242,3.15006,-6.1961,171.01758,-3.24832,3.35035,0.59272,171.15878
53.546,2.98299,-6.24694,171.0808,-3.25252,3.34535,0.58934,171.2208
53.5673,3.07392,-6.46104,171.29108,-3.26197,3.34359,0.5951,171.44045
53.589,3.09922,-6.09692,170.90222,-3.25509,3.3483,0.58991,171.03902
53.6125,3.07206,-6.21571,171.09776,-3.25387,3.34802,0.59154,171.23819
53.6339,3.00797,-6.23656,171.12602,-3.25287,3.34796,0.59283,171.26604
53.6555,2.9707,-6.38156,171.05978,-3.25,3.34867,0.59493,171.20455
53.6775,3.00405,-6.19184,170.95914,-3.25177,3.34631,0.59196,171.0976
53.6995,3.10287,-6.09373,171.31302,-3.24886,3.34866,0.59456,171.44944
53.7212,2.92919,-6.01106,171.26668,-3.24872,3.3545,0.58862,171.39716
53.7435,3.00477,-6.37269,171.11089,-3.26474,3.34611,0.59032,171.25588
53.7681,2.90743,-6.57996,170.97432,-3.25818,3.34799,0.59404,171.12559
53.7888,3.09816,-6.1383,170.9462,-3.25386,3.34396,0.58892,171.08442
53.8102,3.18147,-6.24813,171.04039,-3.25075,3.34576,0.5943,171.18404
53.8325,3.07031,-6.1724,171.07866,-3.25147,3.33986,0.59362,171.2175
53.853,3.05733,-6.11296,171.46504,-3.25456,3.34915,0.58811,171.60121
53.8738,3.05296,-6.322,171.11607,-3.25329,3.34252,0.59518,171.26003
53.8981,2.90738,-6.11724,171.56224,-3.24761,3.35718,0.59303,171.69588
53.9188,3.05054,-6.29865,171.33392,-3.25343,3.34957,0.59547,171.4768
53.9396,3.06597,-6.31065,171.04613,-3.25445,3.34378,0.58964,171.18996
53.9605,3.08942,-6.30536,171.26862,-3.25946,3.34619,0.5955,171.41249
53.9819,3.05633,-6.19406,170.88075,-3.24866,3.34534,0.59084,171.02029
54.0024,2.92351,-6.20546,171.23741,-3.25332,3.34725,0.59203,171.37475
54.0238,3.04766,-6.3229,171.24513,-3.25337,3.35015,0.59943,171.38892
54.0451,2.85912,-6.16941,170.974,-3.2517,3.35027,0.59234,171.10916
54.0712,2.97393,-6.19088,171.31569,-3.24922,3.3456,0.59477,171.45331
54.0918,3.03589,-6.08863,171.2773,-3.25965,3.3503,0.58957,171.41237
54.1128,2.94153,-6.29077,171.06662,-3.25443,3.34735,0.58947,171.20752
54.1339,2.85735,-6.26406,171.29955,-3.25024,3.34823,0.59043,171.43785
54.1552,2.99472,-6.01316,171.30383,-3.2452,3.35624,0.58481,171.4355
54.1761,2.90956,-6.38335,171.34781,-3.25478,3.3499,0.59134,171.49135
54.1973,2.9268,-6.01501,171.22238,-3.24709,3.34532,0.59495,171.353
54.2182,3.02293,-6.40842,170.99823,-3.25375,3.34776,0.59485,171.14497
54.2416,2.99892,-6.17137,170.92586,-3.25063,3.34014,0.59295,171.06352
54.2641,3.17284,-6.24274,171.14903,-3.24835,3.34705,0.59132,171.29224
54.2847,2.99928,-6.17117,171.30046,-3.26259,3.35071,0.59077,171.43782
54.3053,2.99721,-6.28914,171.07796,-3.25838,3.34361,0.59189,171.21975
54.326,3.04953,-6.64837,171.16695,-3.25558,3.34733,0.59748,171.32316
54.347,3.03944,-6.07445,171.21877,-3.24559,3.34191,0.59191,171.35344
54.3678,3.1799,-6.39324,171.08496,-3.25231,3.34949,0.59081,171.2339
54.389,3.1826,-6.03318,171.12282,-3.25159,3.346,0.59432,171.25871
54.4103,3.01626,-6.08306,171.24544,-3.26582,3.34631,0.59141,171.37999
54.4321,3.05782,-6.29108,171.09114,-3.25589,3.34905,0.59289,171.23407
54.455,3.03784,-6.1693,171.09009,-3.2485,3.34156,0.58874,171.22823
54.4788,2.92273,-6.35048,171.15576,-3.24916,3.34747,0.59543,171.29847
54.4994,2.99034,-6.48709,171.27612,-3.26214,3.3461,0.59176,171.42501
54.5208,2.97016,-6.11448,171.19299,-3.2547,3.35443,0.58996,171.3279
54.5413,3.03726,-6.09116,171.17372,-3.25104,3.34638,0.58952,171.30899
54.5621,3.13632,-6.12223,171.1104,-3.25561,3.3464,0.59443,171.24861
54.5828,2.96665,-6.23168,171.24434,-3.25186,3.3487,0.5921,171.38337
54.6039,3.03055,-6.09138,171.12872,-3.24314,3.35006,0.59296,171.26392
54.6247,3.0123,-6.33042,171.19125,-3.25129,3.34857,0.59492,171.33474
54.6479,3.10786,-6.1373,171.13509,-3.25532,3.34432,0.59455,171.2733
54.6696,2.88633,-6.0837,171.30492,-3.25187,3.35639,0.59119,171.43721
54.6911,2.9507,-6.18285,171.13022,-3.24663,3.34168,0.59261,171.26729
54.7119,3.14811,-6.23012,171.28098,-3.24484,3.34465,0.58996,171.42315
54.733,3.00606,-6.27966,171.23866,-3.25946,3.3547,0.59077,171.38013
54.7538,3.11786,-6.10984,171.13638,-3.25079,3.3434,0.59312,171.27379
54.7744,3.02784,-5.94818,171.08476,-3.25659,3.34116,0.58864,171.21491
54.7956,3.15214,-6.08724,170.92877,-3.25501,3.34772,0.59331,171.06617
54.8162,3.12168,-6.37444,171.13713,-3.23576,3.3511,0.59753,171.28425
54.8387,2.88426,-6.39635,171.01552,-3.24605,3.34946,0.59888,171.1594
54.8641,3.05456,-5.94767,171.28624,-3.25464,3.3535,0.58553,171.41669
54.8849,2.96076,-6.24811,171.14948,-3.25059,3.34886,0.59481,171.28908
54.9055,2.97373,-6.22491,171.08556,-3.25408,3.34112,0.59193,171.22459
54.9265,2.89621,-6.57674,171.2393,-3.25569,3.34602,0.60033,171.39003
54.9476,3.01247,-6.39052,171.21167,-3.25431,3.35032,0.59347,171.35737
54.9686,3.15336,-6.26854,171.12691,-3.25395,3.34879,0.59684,171.27071
54.9909,3.04965,-5.99723,171.1805,-3.25632,3.34813,0.59107,171.31267
55.0166,2.9702,-6.26598,171.17667,-3.24816,3.34714,0.58962,171.31706
55.0374,3.10056,-5.98257,171.34508,-3.24316,3.35184,0.59136,171.47752
55.0582,3.06879,-6.02466,171.05272,-3.24546,3.3438,0.58955,171.18629
55.0789,2.99192,-6.0891,171.15759,-3.24706,3.34703,0.59261,171.292
55.1002,3.20322,-6.42779,171.21004,-3.25859,3.34914,0.59672,171.3606
55.1211,3.14167,-6.2524,170.89931,-3.25455,3.34225,0.59042,171.0425
55.1438,3.00687,-6.14352,170.9767,-3.25285,3.34887,0.59448,171.11346
55.1657,2.97233,-6.26612,171.30316,-3.24359,3.35019,0.59382,171.4435
55.1895,3.04189,-6.36535,170.91138,-3.2588,3.34371,0.5911,171.05692
55.2108,3.10691,-6.54823,171.16104,-3.26089,3.34851,0.60232,171.31443
55.2321,3.06744,-6.26133,171.37558,-3.25463,3.34382,0.59186,171.51735
55.2543,3.02828,-6.2713,171.39595,-3.25167,3.34749,0.59415,171.53738
55.275,2.90254,-6.58802,171.42482,-3.26085,3.34818,0.59599,171.57592
55.2958,2.99204,-6.43224,171.13147,-3.25852,3.34982,0.59521,171.27845
55.3182,3.00946,-6.40546,171.19366,-3.25259,3.34992,0.59628,171.33989
55.342,3.1532,-6.52545,171.14937,-3.25411,3.34494,0.5975,171.30274
55.3628,3.12143,-6.07351,171.07637,-3.24699,3.34713,0.59093,171.2126
55.3838,2.95268,-6.45591,171.08253,-3.25207,3.3465,0.59271,171.22976
55.405,3.08706,-6.18687,171.10612,-3.25852,3.35106,0.59429,171.24577
55.4258,2.99342,-6.17649,171.19345,-3.25221,3.34527,0.59022,171.33099
55.4472,2.93433,-6.30915,171.2157,-3.25229,3.35078,0.58841,171.35703
55.4681,2.96587,-6.40556,171.22852,-3.26073,3.3532,0.5932,171.37395
55.489,3.16145,-6.03956,171.37207,-3.24691,3.35088,0.59307,171.5076
55.512,2.99584,-6.06969,171.25851,-3.24937,3.35149,0.59,171.39223
55.5347,3.01822,-6.25952,171.04489,-3.24387,3.35383,0.59348,171.186
55.5568,3.11654,-6.26918,171.18771,-3.25032,3.34939,0.59762,171.33082
55.5776,2.87577,-6.31953,171.3067,-3.25475,3.3507,0.59015,171.44735
55.5988,2.96013,-5.96211,171.14,-3.24647,3.35084,0.58795,171.2694
55.62,3.05472,-6.37604,171.14749,-3.25216,3.35164,0.59295,171.29346
55.6407,2.96854,-5.79647,171.28728,-3.24221,3.34844,0.58538,171.41103
55.6639,3.17041,-6.28792,170.93419,-3.25461,3.34843,0.59376,171.07918
55.6873,3.00363,-6.3963,171.28088,-3.25619,3.35082,0.59545,171.42659
55.708,3.15976,-6.39634,170.88553,-3.25849,3.34141,0.59522,171.03439
55.7287,3.12816,-6.52147,171.06839,-3.24738,3.35002,0.60124,171.22123
55.7511,2.95416,-6.1609,171.12766,-3.24972,3.34398,0.58735,171.264
55.7721,3.0613,-6.03421,171.20474,-3.2509,3.34195,0.5898,171.3384
55.7932,3.10796,-5.89436,171.1171,-3.24259,3.35094,0.59194,171.24679
55.8139,2.92312,-6.41372,171.21341,-3.25802,3.34342,0.59281,171.35843
55.8347,3.06605,-6.13509,171.09877,-3.24835,3.3464,0.59386,171.23618
55.8598,3.09269,-6.34912,171.11984,-3.25656,3.34624,0.59434,171.26551
55.8815,2.97016,-6.17099,171.19121,-3.25026,3.35007,0.59129,171.32814
55.9047,3.00277,-6.26828,171.4129,-3.24872,3.35003,0.59559,171.55376
55.928,3.01169,-6.09326,171.27348,-3.24265,3.35764,0.59469,171.4083
55.9522,2.9909,-5.90184,171.06389,-3.25105,3.34754,0.59064,171.1918
55.9729,2.86117,-5.91725,171.14452,-3.24194,3.34942,0.59004,171.27068
55.9935,3.10097,-6.64488,171.11499,-3.2657,3.34412,0.59767,171.27204
56.0149,3.02765,-5.98929,171.32121,-3.24882,3.34913,0.58863,171.45261
56.0357,2.98443,-6.53781,171.10681,-3.25961,3.34895,0.59698,171.25767
56.0581,3.01452,-6.17692,171.01639,-3.25179,3.34761,0.59299,171.15445
56.0838,2.96878,-6.20648,171.32024,-3.25034,3.34553,0.59026,171.45833
56.105,2.83665,-6.01159,171.40656,-3.23988,3.35556,0.58918,171.5354
56.1257,2.85961,-6.20792,171.01578,-3.25598,3.34852,0.59254,171.15231
56.147,2.89104,-6.24177,171.07187,-3.25307,3.3485,0.59462,171.21011
56.1678,3.02696,-6.08989,171.2717,-3.24819,3.35308,0.58997,171.40666
56.1885,3.1726,-5.95988,170.9632,-3.25508,3.34562,0.58989,171.09646
56.2112,3.07132,-6.09789,171.056,-3.24618,3.34321,0.59179,171.19221
56.2331,2.99442,-5.97642,171.22018,-3.24179,3.34743,0.58955,171.35062
56.2575,3.04959,-5.91734,171.6321,-3.25467,3.35569,0.58984,171.76115
56.2786,2.95004,-6.10437,171.04533,-3.24483,3.35574,0.58868,171.17965
56.2996,2.92882,-6.22142,171.31517,-3.24927,3.35097,0.58737,171.45312
56.3202,3.07867,-6.25546,171.23407,-3.24799,3.34183,0.59952,171.37595
56.3408,3.14797,-5.95558,170.88585,-3.2428,3.3452,0.58966,171.01857
56.3628,2.9674,-6.3583,171.22647,-3.25836,3.34893,0.59574,171.37018
56.3893,3.02431,-5.94854,171.35654,-3.2534,3.34475,0.59288,171.48643
56.4102,3.00471,-6.39838,171.01346,-3.25344,3.34649,0.59399,171.15949
56.4312,3.2451,-6.37523,170.92989,-3.24733,3.34705,0.59957,171.07951
56.4523,3.12954,-6.36902,171.34471,-3.24711,3.3403,0.59854,171.4916
56.4729,3.0611,-6.27685,171.02148,-3.25759,3.34646,0.59198,171.16401
56.4949,3.02358,-6.12161,171.07863,-3.2557,3.34585,0.58877,171.21482
56.5161,2.96365,-6.05392,171.21709,-3.25344,3.35048,0.5893,171.34971
56.5381,3.21409,-6.32064,171.05435,-3.251,3.34328,0.59069,171.20126
56.5622,3.08869,-6.11539,171.25134,-3.25064,3.34542,0.59282,171.38833
56.583,3.08862,-6.00217,171.14261,-3.2451,3.34956,0.58875,171.27568
56.6044,2.93009,-5.95236,171.33133,-3.25267,3.34916,0.58534,171.45973
56.6264,3.04155,-6.08661,171.24236,-3.25059,3.34706,0.58692,171.37748
56.6473,2.95421,-6.59275,171.31267,-3.26292,3.34514,0.59642,171.46493
56.6686,3.10848,-6.1808,171.11076,-3.24886,3.3465,0.58779,171.25057
56.6906,2.98433,-6.11376,171.02667,-3.24943,3.3487,0.59358,171.16193
56.7147,2.99664,-6.08421,171.06932,-3.24836,3.35008,0.58888,171.20371
56.7355,2.92137,-6.27293,171.29813,-3.25361,3.3505,0.59198,171.43784
56.757,3.08093,-6.10434,171.19539,-3.24749,3.34397,0.59598,171.33189
56.7791,2.94944,-5.92581,171.12515,-3.24996,3.35143,0.58589,171.25312
56.8,2.96347,-6.11124,171.34125,-3.24241,3.35086,0.59232,171.47581
56.8208,3.02653,-6.43387,170.80966,-3.25211,3.3438,0.59977,170.95758
56.8461,3.06535,-5.97505,171.12274,-3.25129,3.34876,0.59166,171.25446
56.8671,2.79863,-6.16457,171.21463,-3.25863,3.35122,0.59058,171.34843
56.8881,2.94468,-6.33553,171.13058,-3.25184,3.34987,0.59133,171.27314
56.9093,3.01873,-6.23874,171.12204,-3.25261,3.35364,0.59139,171.26233
56.9299,3.00057,-6.09165,170.98608,-3.24762,3.34573,0.59245,171.12087
56.9509,2.93616,-6.09183,171.2299,-3.25092,3.35184,0.59241,171.36339
56.9732,3.07698,-6.28067,170.87563,-3.25945,3.34777,0.59116,171.0187
56.9954,3.0455,-6.2257,171.01871,-3.25416,3.34398,0.59193,171.15909
57.0193,3.11111,-6.17838,171.25034,-3.2529,3.34603,0.59197,171.38999
57.0398,3.10853,-6.26185,171.26401,-3.25352,3.35546,0.59186,171.40663
57.0608,3.13944,-6.18477,171.06033,-3.25335,3.34117,0.59113,171.20089
57.0819,2.9967,-5.99111,171.1534,-3.25,3.34945,0.59087,171.28444
57.103,2.98889,-5.97791,171.26775,-3.2458,3.35965,0.58962,171.3981
57.1256,2.93233,-6.24022,170.95125,-3.25003,3.34285,0.59358,171.09023
57.1479,3.12226,-6.26246,171.14529,-3.25472,3.34062,0.59301,171.28829
57.1722,3.17125,-6.08896,171.17094,-3.25673,3.34725,0.59549,171.30856
57.1928,3.10626,-6.38149,171.24434,-3.25283,3.34854,0.59535,171.39135
57.2137,3.05525,-6.2423,171.08568,-3.24848,3.34524,0.59641,171.22678
57.235,2.86002,-6.24573,171.12996,-3.2535,3.35231,0.58731,171.26778
57.2556,2.88624,-5.90855,171.44011,-3.24812,3.35158,0.58689,171.56618
57.2783,3.15996,-6.00749,171.14087,-3.24785,3.34733,0.5907,171.27543
57.3014,3.01741,-6.21588,171.03123,-3.26111,3.34672,0.59098,171.17075
57.3258,3.08047,-6.04542,171.09868,-3.25074,3.34482,0.59588,171.23316
57.3477,2.95856,-5.96686,171.04544,-3.24381,3.34507,0.59144,171.17505
57.3685,3.03866,-6.43182,170.97807,-3.25851,3.3494,0.5979,171.12599
57.3905,3.06915,-5.97122,171.08969,-3.2422,3.34543,0.59525,171.22137
57.4112,3.08664,-6.15128,171.16542,-3.24719,3.3466,0.59293,171.30373
57.4335,3.12105,-6.199,171.09546,-3.248,3.34773,0.59911,171.23617
57.4543,2.94064,-6.23174,171.15042,-3.25554,3.35086,0.5913,171.28908
57.4774,2.93719,-6.36971,171.14439,-3.26202,3.33821,0.59237,171.28807
57.498,3.01994,-6.0948,171.21442,-3.2549,3.34821,0.59107,171.34948
57.5198,3.03216,-6.10214,171.28882,-3.2621,3.34942,0.59133,171.4243
57.541,3.1404,-6.04794,171.17146,-3.25284,3.34395,0.59025,171.30706
57.5622,2.98054,-6.17086,171.3678,-3.25587,3.349,0.58625,171.50477
57.5834,2.97131,-6.4681,171.29688,-3.25072,3.34699,0.59839,171.4447
57.6046,2.9949,-6.3684,171.16617,-3.25926,3.34368,0.59503,171.31078
57.6302,3.10221,-6.25004,171.03955,-3.25247,3.34542,0.59493,171.18182
57.651,3.00058,-6.13912,171.26469,-3.25345,3.3478,0.59504,171.40096
57.6717,2.75856,-6.33408,171.19002,-3.25536,3.35114,0.58794,171.32937
57.693,2.87347,-6.06293,171.22574,-3.24581,3.35529,0.58976,171.35714
57.7138,2.95668,-6.70368,171.36313,-3.25749,3.34807,0.60186,171.51969
57.7361,2.92038,-6.18455,171.01131,-3.24944,3.34719,0.59061,171.14802
57.7567,3.00787,-6.2073,171.12755,-3.25115,3.35022,0.59179,171.2665
57.7825,2.94144,-6.10917,171.14143,-3.25078,3.34537,0.5919,171.2757
57.8033,2.99196,-6.31607,171.40376,-3.25409,3.35017,0.59236,171.54619
57.824,3.08085,-6.44076,171.15819,-3.25492,3.34851,0.59651,171.30704
57.8449,3.05968,-6.08784,171.15596,-3.24244,3.35022,0.59486,171.29152
57.8658,3.00499,-5.9068,171.31894,-3.24982,3.34446,0.59102,171.44707
57.8869,2.80862,-6.18743,171.11577,-3.25345,3.3527,0.58776,171.25063
57.908,3.00043,-6.12411,171.21625,-3.24807,3.35042,0.59065,171.35201
57.9289,3.13811,-6.2109,171.1772,-3.25048,3.34626,0.59532,171.31858
57.9496,3.11699,-6.14421,171.04831,-3.25447,3.33991,0.59389,171.18701
57.9702,2.94339,-6.22487,171.22324,-3.2535,3.35028,0.59302,171.36163
57.991,2.95994,-6.42426,171.11305,-3.2501,3.34635,0.59521,171.25919
58.0164,2.94508,-6.22228,171.2896,-3.25805,3.34851,0.59435,171.42787
58.0375,3.06202,-6.31044,171.14319,-3.2544,3.34711,0.59702,171.28686
58.0586,3.05784,-6.14441,171.36243,-3.24384,3.35321,0.59369,171.49981
58.0795,2.99324,-6.13841,171.26807,-3.25477,3.34389,0.59022,171.40417
58.1015,3.11951,-6.2488,171.06276,-3.25134,3.35047,0.59864,171.20528
58.1222,2.85859,-6.22584,171.09306,-3.25343,3.34286,0.586,171.23016
58.148,2.95366,-6.26037,171.41293,-3.25003,3.34858,0.59296,171.55265
58.1687,3.05332,-6.26858,170.98138,-3.2559,3.34887,0.59575,171.1235
58.1896,3.04524,-6.35141,171.02704,-3.24801,3.34706,0.59351,171.17202
58.2103,2.8921,-6.00463,171.49866,-3.25613,3.34938,0.59299,171.62811
58.2307,3.12796,-6.21479,170.98338,-3.24764,3.34513,0.59521,171.12488
58.2519,2.98692,-6.15874,171.161,-3.24213,3.34986,0.59457,171.29781
58.2731,3.00424,-6.10555,171.35861,-3.25268,3.34388,0.59197,171.49366
58.2944,3.18711,-6.02746,171.07085,-3.24662,3.34569,0.59357,171.20667
58.3149,3.02366,-5.9835,171.08372,-3.2543,3.34501,0.58754,171.21503
58.3356,3.05607,-6.18231,171.06772,-3.25582,3.34692,0.59211,171.20667
58.3561,2.89247,-6.34279,171.09195,-3.25318,3.34222,0.58555,171.23391
58.3767,3.01714,-6.44903,171.12129,-3.25971,3.3479,0.59327,171.26935
58.4019,3.17901,-5.999,171.03883,-3.23866,3.34879,0.594,171.17353
58.4229,3.05977,-5.89369,171.09082,-3.24394,3.34532,0.58871,171.21964
58.4436,3.0206,-5.96545,171.06529,-3.24774,3.34987,0.59525,171.19593
58.4643,2.90074,-6.19873,171.25386,-3.24859,3.3478,0.5922,171.39056
58.4852,3.00877,-6.02387,171.15039,-3.24087,3.34664,0.59085,171.2828
58.5063,2.89806,-6.36026,171.15982,-3.25434,3.35116,0.59333,171.30247
58.5273,2.99072,-6.47165,171.13187,-3.25634,3.34609,0.5921,171.2803
58.5496,2.87608,-6.00406,171.45953,-3.25214,3.34928,0.5884,171.58873
58.5702,3.04572,-6.1241,171.19031,-3.25221,3.35029,0.59264,171.32689
58.5973,2.97127,-6.03585,171.2834,-3.25309,3.34668,0.58817,171.41547
58.6182,3.00085,-6.04407,171.20509,-3.24975,3.34247,0.59006,171.33803
58.6394,3.01325,-6.16212,171.23186,-3.25446,3.34919,0.59408,171.36919
58.6622,3.16399,-6.29376,170.82571,-3.25318,3.34338,0.59216,170.97089
58.6872,3.02021,-5.92558,171.48479,-3.2503,3.35276,0.58407,171.61371
58.7081,2.98684,-6.27534,171.05402,-3.25672,3.35224,0.59562,171.19514
58.7291,2.99476,-6.37129,171.25909,-3.25797,3.34209,0.59291,171.40373
58.7501,3.03935,-6.04424,171.12967,-3.24128,3.34709,0.5892,171.26335
58.7709,3.11923,-6.45745,171.15326,-3.25571,3.34498,0.60174,171.30343
